-50.35 -19.89 2.90
-44.63 -21.28 3.10
-48.16 -20.25 1.90
-49.95 -21.60 1.00
-45.04 -21.14 2.70
-46.32 -20.67 1.20
-49.18 -20.30 1.90
-45.67 -21.59 1.00
-48.18 -21.02 0.80
-45.49 -21.61 0.90
-48.55 -20.00 2.60
-51.65 -26.00 1.60
-52.00 -25.78 2.40
-53.48 -25.53 1.60
-51.74 -25.49 0.80
-51.08 -26.23 0.80
-53.74 -24.19 2.00
-54.56 -22.97 4.00
-54.58 -25.42 3.20
-53.53 -22.38 8.20
-53.17 -23.18 2.00
-48.54 -17.99 13.00
-48.67 -16.15 13.70
-47.98 -18.45 9.20
-49.10 -18.42 9.80
-47.70 -19.13 5.70
-50.16 -18.07 20.60
-47.68 -18.05 15.00
-50.50 -19.02 8.70
-50.52 -22.94 0.60
-51.33 -22.65 1.60
-49.73 -23.01 0.60
-49.23 -23.22 0.50
-50.71 -24.06 1.00
-52.87 -22.50 2.20
-47.33 -16.21 21.00
-44.76 -18.95 8.00
-44.86 -15.93 22.80
-45.07 -16.37 19.20
-45.27 -18.16 8.30
-43.83 -11.35 15.90
-48.55 -22.52 0.30
-46.91 -23.46 0.50
-48.99 -21.76 0.50
-50.20 -21.12 1.10
-48.30 -13.40 10.60
-51.20 -27.78 0.80
-51.33 -27.60 1.50
-53.04 -27.14 0.70
-52.38 -27.27 1.50
-51.78 -27.52 0.80
-52.73 -27.35 0.70
-52.54 -26.66 1.40
-55.05 -28.14 1.40
