-50.35 -19.89 10.50
-44.63 -21.28 14.90
-48.16 -20.25 10.90
-49.95 -21.60 7.40
-45.04 -21.14 12.70
-46.32 -20.67 8.50
-49.18 -20.30 7.30
-45.67 -21.59 9.00
-48.18 -21.02 5.90
-45.49 -21.61 16.30
-48.55 -20.00 8.40
-51.65 -26.00 4.30
-52.00 -25.78 5.20
-53.48 -25.53 4.80
-51.74 -25.49 4.50
-51.08 -26.23 7.80
-53.74 -24.19 10.50
-54.56 -22.97 5.80
-54.58 -25.42 11.30
-53.53 -22.38 8.10
-53.17 -23.18 11.00
-48.54 -17.99 3.70
-48.67 -16.15 2.00
-47.98 -18.45 4.90
-49.10 -18.42 8.50
-47.70 -19.13 7.40
-50.16 -18.07 8.00
-47.68 -18.05 4.70
-50.50 -19.02 8.30
-50.52 -22.94 8.90
-51.33 -22.65 11.30
-49.73 -23.01 11.30
-49.23 -23.22 18.80
-50.71 -24.06 10.80
-52.87 -22.50 9.50
-47.33 -16.21 0.70
-44.76 -18.95 8.70
-44.86 -15.93 1.40
-45.07 -16.37 2.40
-45.27 -18.16 7.90
-43.83 -11.35 3.10
-48.55 -22.52 13.00
-46.91 -23.46 17.00
-48.99 -21.76 8.80
-50.20 -21.12 10.80
-48.30 -13.40 1.90
-51.20 -27.78 2.80
-51.33 -27.60 2.10
-53.04 -27.14 1.80
-52.38 -27.27 2.20
-51.78 -27.52 2.30
-52.73 -27.35 1.60
-52.54 -26.66 3.30
-55.05 -28.14 0.70
