-50.35 -19.89 1.90
-44.63 -21.28 2.60
-48.16 -20.25 1.50
-49.95 -21.60 2.60
-45.04 -21.14 2.10
-46.32 -20.67 2.20
-49.18 -20.30 1.40
-45.67 -21.59 3.00
-48.18 -21.02 1.10
-45.49 -21.61 3.20
-48.55 -20.00 1.70
-51.65 -26.00 2.00
-52.00 -25.78 2.30
-53.48 -25.53 1.60
-51.74 -25.49 3.20
-51.08 -26.23 3.10
-53.74 -24.19 1.90
-54.56 -22.97 4.60
-54.58 -25.42 3.20
-53.53 -22.38 7.90
-53.17 -23.18 3.40
-48.54 -17.99 3.60
-48.67 -16.15 4.90
-47.98 -18.45 2.40
-49.10 -18.42 2.50
-47.70 -19.13 2.60
-50.16 -18.07 4.10
-47.68 -18.05 2.90
-50.50 -19.02 2.50
-50.52 -22.94 3.30
-51.33 -22.65 3.20
-49.73 -23.01 3.40
-49.23 -23.22 3.50
-50.71 -24.06 3.90
-52.87 -22.50 3.50
-47.33 -16.21 7.40
-44.76 -18.95 2.80
-44.86 -15.93 16.50
-45.07 -16.37 6.50
-45.27 -18.16 1.80
-43.83 -11.35 25.00
-48.55 -22.52 1.50
-46.91 -23.46 3.30
-48.99 -21.76 1.30
-50.20 -21.12 1.80
-48.30 -13.40 11.20
-51.20 -27.78 2.60
-51.33 -27.60 2.20
-53.04 -27.14 1.50
-52.38 -27.27 2.00
-51.78 -27.52 2.50
-52.73 -27.35 1.70
-52.54 -26.66 1.90
-55.05 -28.14 3.10
